timestamp_sec,diff,ssim
0.0,0.0,1.0
0.5,15.193125,0.6070341850191502
1.0,11.783932291666666,0.6768223115637222
1.5,16.624947916666667,0.5902573490318254
2.0,10.905846354166666,0.6853853156899063
2.5,18.449453125,0.5818700531174475
3.0,56.58345052083333,0.28956064151316746
3.5,35.038020833333334,0.4362716252804718
4.0,35.520481770833335,0.40727285531042673
4.5,36.631158854166664,0.40427946105724455
5.0,38.84125,0.3905227219201725
5.5,8.989557291666667,0.7775686961491848
6.0,14.119075520833333,0.6514814645653012
6.5,6.8513802083333335,0.8027432717237303
7.0,12.547330729166667,0.6812526152479372
7.5,11.310703125,0.7162932168461859
8.0,5.32828125,0.8640364392680661
8.5,18.92287760416667,0.5653249453067974
9.0,34.25921875,0.4372128434128465
9.5,10.344700520833333,0.7119884319432546
10.0,34.1198828125,0.4292440810316723
10.5,8.625625,0.7948174404929671
11.0,40.1195703125,0.42338983031028243
11.5,13.136510416666667,0.6594055298047838
12.0,24.627317708333333,0.5517788801881514
12.5,16.556927083333335,0.6323266888770734
13.0,65.07264322916667,0.31170909864389823
13.5,40.40837239583333,0.4315491965621028
14.0,13.521940104166667,0.6366869284217234
14.5,27.652109375,0.49542247764536584
15.0,32.8909375,0.4578227576918979
15.5,19.783216145833332,0.5763359405839313
16.0,19.5587890625,0.5875762065579634
16.5,23.498541666666668,0.5455111623244068
17.0,37.969140625,0.4505847371627419
17.5,12.29703125,0.6721854717701977
18.0,33.06858072916667,0.47810299450191285
18.5,39.032877604166664,0.45410124869384205
19.0,24.0167578125,0.5538872882402661
19.5,21.863125,0.6177585033076264
20.0,54.69192708333333,0.362108694493915
20.5,34.3444921875,0.49246853082666836
21.0,62.87587239583333,0.32563310556929526
21.5,31.4787109375,0.47518841542673385
22.0,52.201875,0.3620024559938818
22.5,30.918828125,0.5085499682860851
23.0,36.59627604166667,0.4622357118249199
23.5,23.718606770833333,0.5387909808525355
24.0,21.021106770833335,0.5547165589546151
24.5,16.813411458333334,0.6324359999737489
25.0,36.864921875,0.4663757206628959
25.5,45.52153645833334,0.4119817317993498
26.0,34.51255208333333,0.4427571054936485
26.5,37.080807291666666,0.44945303104004763
27.0,31.894986979166667,0.48212875703190355
27.5,16.4671484375,0.6299979753349599
28.0,23.582760416666666,0.5436824987619806
28.5,33.0709765625,0.4808903216420121
29.0,36.389296875,0.4674715345301489
29.5,39.86471354166667,0.4789331258055374
30.0,74.9696875,0.3041869125923232
30.5,47.7089453125,0.41438416399560335
31.0,24.386145833333334,0.557371198133474
31.5,18.625559895833334,0.629841779566263
32.0,37.71803385416667,0.5049389099185612
32.5,59.91760416666666,0.398087496805576
33.0,44.38563802083333,0.4480284618412839
33.5,41.2446875,0.46286183692503
34.0,47.344036458333335,0.4104850001749284
34.5,23.521380208333333,0.55507465211987
35.0,33.977200520833335,0.5070761355871278
35.5,53.96421875,0.38081822522215186
36.0,39.976315104166666,0.4315002311003515
36.5,19.689947916666668,0.589471626324914
37.0,18.13690104166667,0.6099595910523347
37.5,34.188177083333336,0.5299152046582198
38.0,19.375911458333334,0.6144916099195985
38.5,15.7083203125,0.6148497081310607
39.0,13.908294270833334,0.7136149906714567
39.5,17.5270703125,0.646418058649306
40.0,9.09140625,0.8446235753450431
40.5,21.3362109375,0.600169629875402
41.0,13.659348958333334,0.7149671571838725
41.5,11.5179296875,0.6868678365509103
42.0,18.455026041666667,0.5997335335843799
42.5,21.826979166666668,0.5688845004122483
43.0,16.3568359375,0.6212055971608758
43.5,13.814153645833333,0.6439995319317269
44.0,10.938671875,0.7158964014934678
44.5,37.331471354166666,0.4285676480191402
45.0,19.961393229166667,0.6291458406603225
45.5,15.713958333333334,0.6698979859930465
46.0,9.97640625,0.74315388855219
46.5,62.02561197916667,0.33902441980373865
47.0,52.51744791666667,0.38825723373818233
47.5,25.895104166666666,0.5565666236495769
48.0,9.892408854166666,0.7479532209103511
48.5,12.706223958333334,0.6798404278456321
49.0,22.514557291666666,0.5579999281753715
49.5,9.8791015625,0.7381652519163586
50.0,7.2403515625,0.8423204007441163
50.5,12.887291666666666,0.7610042359083243
51.0,36.77747395833333,0.46183103266949793
51.5,15.147447916666666,0.6499694353628265
52.0,11.578203125,0.7002003433495919
52.5,27.6034765625,0.5063391763854648
53.0,13.622955729166666,0.6512807938552917
53.5,22.29671875,0.5446056167127452
54.0,25.427981770833334,0.5357983373579217
54.5,21.378776041666665,0.6146611894197851
55.0,11.779713541666666,0.6916960543507816
55.5,11.345208333333334,0.7188676197393443
56.0,11.1525390625,0.7203228226064988
56.5,14.704713541666667,0.64828065322768
57.0,14.3094921875,0.7198582538080709
57.5,19.653515625,0.5888175512719681
58.0,17.659700520833333,0.6014589555183583
58.5,10.810078125,0.7082512308305354
59.0,20.448333333333334,0.5825485883645316
59.5,14.030494791666667,0.6713037227439309
60.0,14.463841145833333,0.6682415961950954
60.5,35.45975260416667,0.46757803474728366
61.0,21.476002604166666,0.602616155122888
61.5,18.510390625,0.5963424967422367
62.0,21.878216145833335,0.5723021790735329
62.5,64.1994140625,0.3168626728220529
63.0,15.307526041666666,0.6653476446367044
63.5,29.690924479166668,0.5076369315447237
64.0,9.463971354166667,0.7653635681717057
64.5,20.7556640625,0.6062644510017013
65.0,19.258880208333334,0.6294051172518131
65.5,33.667630208333335,0.48287904736873694
66.0,47.11921875,0.37415567339208056
66.5,35.68776041666667,0.4644370387465284
67.0,43.267265625,0.4188211274033158
67.5,47.21447916666666,0.412487583290691
68.0,21.993177083333332,0.5710301665798524
68.5,13.3929296875,0.6769035348107386
69.0,8.886432291666667,0.7801413931182252
69.5,21.125416666666666,0.5517929674427364
70.0,26.249908854166666,0.5176419360173433
70.5,48.300234375,0.38782041249706745
71.0,26.286888020833334,0.5296954342332836
71.5,49.219440104166665,0.38518804453179456
72.0,25.387890625,0.5463775093990458
72.5,38.4228125,0.43152847065220284
73.0,19.818697916666668,0.6134921437049705
73.5,19.65234375,0.5781711725568609
74.0,12.974283854166666,0.6774820356628813
74.5,29.612057291666666,0.5033457219032481
75.0,12.178971354166666,0.7014334410052382
75.5,41.86795572916667,0.430850919165225
76.0,16.9146875,0.6859960650369009
76.5,13.913658854166666,0.6903643059228018
77.0,13.54734375,0.6703861450986857
77.5,11.1823828125,0.7085714407950425
78.0,25.1559765625,0.5651097626434077
78.5,38.432734375,0.45205324209655934
79.0,32.76013020833334,0.5117344920171941
79.5,50.4926953125,0.4056684196681465
80.0,39.86109375,0.45498607695967747
80.5,40.445013020833336,0.430655993748388
81.0,49.78022135416666,0.3014015559402574
81.5,44.66752604166667,0.3517714845814531
82.0,36.871471354166665,0.40213507562027717
82.5,45.89302083333333,0.40477246140591683
83.0,32.549791666666664,0.5373721454061258
83.5,33.1427734375,0.4592696755081751
84.0,30.156458333333333,0.4883004053541951
84.5,26.037916666666668,0.5099516506452813
85.0,27.746458333333333,0.49913874701925565
85.5,8.89984375,0.7843660149858493
86.0,27.799908854166667,0.51689623388209
86.5,24.803463541666666,0.5140531732095003
87.0,32.617838541666664,0.44584152662973514
87.5,66.55627604166666,0.28574255104931195
88.0,18.909322916666667,0.5730172953407389
88.5,13.176705729166667,0.6709930945010064
89.0,15.144817708333333,0.6330446600019125
89.5,9.974557291666667,0.7402298248356223
90.0,29.0283203125,0.47575989283494435
90.5,39.407643229166666,0.39649913537538944
91.0,21.513619791666667,0.5554893860724057
91.5,22.528450520833335,0.5124166881253154
92.0,13.499765625,0.6433569070213503
92.5,25.410013020833333,0.4880444805185089
93.0,15.001106770833333,0.6466817522738147
93.5,16.745651041666665,0.6058362117201
94.0,19.641549479166667,0.5638145569150749
94.5,33.021809895833336,0.43657224175511816
95.0,21.41989583333333,0.6210556577798366
95.5,18.174583333333334,0.5799363978839294
96.0,9.197252604166666,0.7523849618393647
96.5,11.226705729166667,0.7360444298623067
97.0,33.191158854166666,0.4677219225798783
97.5,32.78915364583333,0.43064218469543897
98.0,50.29049479166667,0.34886533620634425
98.5,50.217747395833335,0.3626929228354893
99.0,52.45975260416667,0.36502279611104244
99.5,38.98350260416667,0.4268473841125188
100.0,49.66903645833333,0.30307415033615365
100.5,40.3362109375,0.4035326653310147
101.0,31.741627604166666,0.44690392399796997
101.5,33.046484375,0.4073523114906592
102.0,23.1,0.5170058935726002
102.5,31.964479166666667,0.4032981778544508
103.0,20.066393229166668,0.536059616142747
103.5,29.031002604166666,0.4963026503834917
104.0,26.560768229166666,0.46273813434783256
104.5,31.175325520833333,0.43657702524125713
105.0,35.66627604166667,0.39572334176823154
105.5,40.6716796875,0.3677909462705198
106.0,21.484166666666667,0.5238136627257189
106.5,22.4904296875,0.5465617242780754
107.0,15.850638020833333,0.5873245228803285
107.5,21.227200520833332,0.5213627249614606
108.0,24.353177083333332,0.4905502340307443
108.5,21.135403645833332,0.5168287632298069
109.0,21.705286458333333,0.5051639405816598
109.5,27.2944140625,0.4469440408450425
110.0,22.185533854166668,0.4777310548880696
110.5,40.69397135416666,0.36824676241160564
111.0,52.5762890625,0.3238286652621924
111.5,29.760078125,0.45537060460802387
112.0,16.089596354166666,0.5987174617952654
112.5,18.864986979166666,0.5635895682950529
113.0,47.44721354166666,0.35813462106683674
113.5,51.86940104166667,0.333055142611997
114.0,34.05432291666666,0.4343315940408295
114.5,36.187486979166664,0.4075354005508794
115.0,16.103606770833334,0.6075451064025793
115.5,16.304934895833334,0.6049560273317125
116.0,18.0318359375,0.5770059815863737
116.5,16.660807291666668,0.6246830903478857
117.0,21.598307291666668,0.5276692548304915
117.5,12.7764453125,0.659796819893533
118.0,11.959270833333333,0.6789256407273243
118.5,15.872317708333334,0.6165457035100115
119.0,13.9370703125,0.6536994648998293
119.5,11.523372395833333,0.6930437343670378
120.0,14.946809895833333,0.6143505827659173
120.5,8.91953125,0.779087482304557
121.0,19.1744140625,0.6688048249909738
121.5,30.099075520833335,0.4582201309265323
122.0,21.894440104166666,0.5310287932465603
122.5,39.7711328125,0.41420988657765534
123.0,36.924869791666666,0.4153767421010443
123.5,33.82190104166666,0.3993113615214054
124.0,19.141888020833335,0.5725237604427975
124.5,20.021796875,0.5368167944308586
125.0,48.896236979166666,0.2955892604578942
125.5,46.061861979166665,0.2343420723761271
126.0,38.476145833333334,0.32940902096104274
126.5,19.398776041666668,0.5385145113706604
127.0,27.4297265625,0.40934491085324726
127.5,23.0780859375,0.4586740324456696
128.0,20.389166666666668,0.5012694102003962
128.5,31.7232421875,0.3802573277935888
129.0,22.103619791666667,0.4553977827461781
129.5,31.938841145833333,0.3653068874956912
130.0,35.40774739583333,0.36800957173250576
130.5,24.6197265625,0.45666695998251344
131.0,16.8346484375,0.5379896839241318
131.5,14.238645833333333,0.5713477855507109
132.0,13.754309895833334,0.5841993542037979
132.5,42.805325520833335,0.33763818290614506
133.0,56.24670572916666,0.2950130154118596
133.5,40.671171875,0.38321801532467653
134.0,44.0111328125,0.3658312825039599
134.5,32.19447916666667,0.4488505015297918
135.0,17.7234375,0.5698012234809864
135.5,23.012890625,0.5203946524727185
136.0,24.647200520833334,0.49279270032934264
136.5,14.169361979166666,0.6449916409430041
137.0,11.852942708333334,0.7059118514900025
137.5,15.047044270833334,0.6111403786011891
138.0,13.760104166666666,0.6800415727567872
138.5,25.359830729166667,0.5045870361245086
139.0,27.705442708333333,0.47997815174335934
139.5,18.2403515625,0.5909939405277914
140.0,32.24471354166667,0.465755133478609
140.5,27.64453125,0.502140387855273
141.0,50.57807291666666,0.3853038613000796
141.5,29.579427083333332,0.4999290995254051
142.0,65.70739583333334,0.3108729418958981
142.5,56.54302083333334,0.29439027491719005
143.0,70.90208333333334,0.2353941932756186
