timestamp_sec,diff,ssim
0.5,20.5169140625,0.7422967680538141
1.0,20.795299479166665,0.7303755970163757
1.5,26.174088541666666,0.6826919515885658
2.0,15.64203125,0.7473548844733456
2.5,7.5421744791666665,0.8365363819595575
3.0,10.4728515625,0.7973244137575576
3.5,5.3278125,0.8910220122830756
4.0,6.294518229166667,0.859007636512126
4.5,4.9516015625,0.8744536161705312
5.0,8.2896875,0.8320918409124399
5.5,7.563125,0.8448922558460146
6.0,5.885416666666667,0.863839252777215
6.5,5.195598958333333,0.8706370019348809
7.0,7.1633984375,0.8394284771833569
7.5,12.714596354166666,0.7880880451818267
8.0,13.3795703125,0.7766137227457126
8.5,14.104466145833333,0.7724371371858325
9.0,33.21141927083333,0.6287205884284749
9.5,26.153606770833335,0.6672756502302685
10.0,40.40096354166667,0.5776525999836819
10.5,25.897096354166667,0.6264798044344669
11.0,34.64725260416667,0.6227862266132462
11.5,14.075026041666666,0.7586724965011773
12.0,17.490885416666668,0.7389671165892144
12.5,15.532265625,0.7464667682540347
13.0,16.4175,0.7174459616138275
13.5,6.171276041666666,0.8544824899319485
14.0,8.920807291666666,0.8368770303270171
14.5,16.6168359375,0.73739993296536
15.0,20.326875,0.6899444679806375
15.5,60.49298177083333,0.48095491033459126
16.0,24.654947916666668,0.662869800091096
16.5,31.507291666666667,0.6230024886840978
17.0,32.110013020833335,0.6186749781929901
17.5,29.888190104166668,0.6215696065695088
18.0,26.743450520833335,0.6464260898252371
18.5,13.846393229166667,0.7426406674657375
19.0,7.7199088541666665,0.8054912517857791
19.5,10.236640625,0.8011573431886616
20.0,18.499466145833335,0.6825078217224192
20.5,14.933072916666667,0.6985187339680204
21.0,14.124765625,0.7239920212166976
21.5,10.787356770833334,0.7854929585298216
22.0,9.749752604166666,0.7686167620849572
22.5,18.452239583333334,0.6988251992835657
23.0,14.598841145833333,0.727832882679824
23.5,11.7911328125,0.743211903247783
24.0,9.4463671875,0.7784737613788962
24.5,16.693255208333333,0.7027518760400888
25.0,13.44484375,0.7389447812589485
25.5,13.939388020833333,0.7053941945427887
26.0,22.784713541666665,0.6538967834781075
26.5,18.161953125,0.7254152937872803
27.0,16.28546875,0.7612256928621993
27.5,6.266575520833333,0.8349214176498245
28.0,6.447994791666667,0.8261247453423483
28.5,11.5850390625,0.7509172654559382
29.0,10.906953125,0.756736407375325
29.5,10.196497395833333,0.7614024138314351
30.0,13.792942708333333,0.7249433943540114
30.5,17.074557291666668,0.7292748018410864
31.0,17.4506640625,0.7047401792442852
31.5,19.4403515625,0.6902438801998353
32.0,15.574518229166667,0.7224127102810823
32.5,6.67796875,0.833499757771084
33.0,10.0504296875,0.7745399359764131
